uniprot,gene,skin_score,tier,cell_type_preferred,worth_curating,evidence_exists_elsewhere,work_needed,druggable_class,structural_family,protein_class,description
Q9H446,RWDD1,0.4144037824439788,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,RWD domain containing 1
P22223,CDH3,0.4144030176476315,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Cadherin 3
Q9BQ24,ZFYVE21,0.4143917031286889,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Zinc finger FYVE-type containing 21
Q9BZV1,UBXN6,0.414381561891478,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",UBX domain protein 6
Q9H8L6,MMRN2,0.4143042332404335,medium,vascular endothelial cells,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Multimerin 2
Q969V6,MRTFA,0.4142159600779485,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Predicted intracellular proteins",Myocardin related transcription factor A
Q15424,SAFB,0.4141222652429447,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Scaffold attachment factor B
Q96NC0,ZMAT2,0.4140800345089977,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",Zinc finger matrin-type 2
Q9Y394,DHRS7,0.4140645722419724,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Dehydrogenase/reductase 7
Q15041,ARL6IP1,0.4140433992139368,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins",ADP ribosylation factor like GTPase 6 interacting protein 1
O94763,URI1,0.4139807617879991,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",URI1 prefoldin like chaperone
Q9Y3I1,FBXO7,0.4137651554592913,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins",F-box protein 7
Q9Y6N7,ROBO1,0.413698116333912,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",Roundabout guidance receptor 1
P36941,LTBR,0.4133185704373163,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Lymphotoxin beta receptor
O43709,BUD23,0.4132470420165207,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",BUD23 rRNA methyltransferase and ribosome maturation factor
P49757,NUMB,0.4130021388582586,medium,lymphatic endothelial cells,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Predicted intracellular proteins",NUMB endocytic adaptor protein
P41223,BUD31,0.4129445702691374,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",BUD31 homolog
Q9ULC0,EMCN,0.412915247261184,medium,vascular endothelial cells,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",Endomucin
Q86Y82,STX12,0.4127579606187843,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",Syntaxin 12
Q9NPJ4,PNRC2,0.4127141655120013,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Proline rich nuclear receptor coactivator 2
O60216,RAD21,0.4127086212441518,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Essential proteins, Human disease related genes, Predicted intracellular proteins",RAD21 cohesin complex component
Q14678,KANK1,0.4126009836912515,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",KN motif and ankyrin repeat domains 1
Q9Y4I1,MYO5A,0.4122412716050792,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Myosin VA
Q13637,RAB32,0.4122231674944085,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins","RAB32, member RAS oncogene family"
Q8N668,COMMD1,0.4121875612619302,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Copper metabolism domain containing 1
Q8NI35,PATJ,0.4121164441203769,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,PATJ crumbs cell polarity complex component
Q9H2C0,GAN,0.4120635120374961,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Gigaxonin
Q9UIV8,SERPINB13,0.4119525290131829,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins",Serpin family B member 13
Q12929,EPS8,0.4117391688405791,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",Epidermal growth factor receptor pathway substrate 8
P55290,CDH13,0.4117314894934905,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins",Cadherin 13
Q9P265,DIP2B,0.4116802631109402,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Human disease related genes, Predicted intracellular proteins",Disco interacting protein 2 homolog B
P57729,RAB38,0.4115527295692175,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,"RAB38, member RAS oncogene family"
P17900,GM2A,0.41153612387909,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins",Ganglioside GM2 activator
Q9NYQ8,FAT2,0.4113974191487163,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins",FAT atypical cadherin 2
A0A096LP01,SMIM26,0.4113801534141197,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted membrane proteins,Small integral membrane protein 26
P35711,SOX5,0.4113548113118185,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors",SRY-box transcription factor 5
Q8N114,SHISA5,0.4113237111844126,medium,vascular endothelial cells,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Predicted membrane proteins",Shisa family member 5
O15400,STX7,0.4112761724858574,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Syntaxin 7
Q6WKZ4,RAB11FIP1,0.4111556149929577,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,RAB11 family interacting protein 1
Q9H5V8,CDCP1,0.4110813609542443,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",CUB domain containing protein 1
A8MT69,CENPX,0.4109051383228713,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Centromere protein X
Q9Y4Z0,LSM4,0.410763129419804,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
Q96S65,CSRNP1,0.4107531551601056,medium,vascular endothelial cells,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, Transcription factors",Cysteine and serine rich nuclear protein 1
P27930,IL1R2,0.4107032005946587,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, CD markers, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Interleukin 1 receptor type 2
Q8N983,MRPL43,0.4106927531100582,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins",Mitochondrial ribosomal protein L43
Q8NEV8,EXPH5,0.4106522047189049,medium,basal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins",Exophilin 5
Q93052,LPP,0.4106245534989632,medium,fibroblasts,False,False,not in a druggable class - low priority,False,False,"Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins",LIM domain containing preferred translocation partner in lipoma
Q12967,RALGDS,0.4105529297962562,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Predicted intracellular proteins, RAS pathway related proteins",Ral guanine nucleotide dissociation stimulator
Q96RT1,ERBIN,0.4104356038710668,medium,melanocytes,False,False,not in a druggable class - low priority,False,False,Predicted intracellular proteins,Erbb2 interacting protein
Q96RK1,CITED4,0.4103410119309887,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins",Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
Q9BQ48,MRPL34,0.4100817315040953,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Essential proteins, Predicted intracellular proteins, Ribosomal proteins",Mitochondrial ribosomal protein L34
Q5MNZ6,WDR45B,0.410048278267048,medium,suprabasal keratinocytes,False,False,not in a druggable class - low priority,False,False,"Disease related genes, Human disease related genes, Predicted intracellular proteins",WD repeat domain 45B
